"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"898",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",58,"",11.3,13.2,"COSRP","Populus"
"899",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",59,"",8.5,4.8,"COSRP","Populus"
"900",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",60,"",11.2,14.3,"COSRP","Populus"
"901",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",61,"",12.5,13.7,"COSRP","Populus"
"902",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",62,"",11.9,12.7,"COSRP","Populus"
"903",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",63,"",8.1,7.7,"COSRP","Populus"
"904",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",64,"",6.3,9.7,"COSRP","Populus"
"905",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",65,"",12.8,15.7,"COSRP","Populus"
"906",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",66,"",13,13.9,"COSRP","Populus"
"907",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",67,"",7.8,9.9,"COSRP","Populus"
"908",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",68,"",15.8,14.8,"COSRP","Populus"
"909",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",69,"",13.2,15.3,"COSRP","Populus"
"910",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",70,"",15.8,15.4,"COSRP","Populus"
"911",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",71,"",12,12.4,"COSRP","Populus"
"912",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",72,"",13,12.8,"COSRP","Populus"
"914",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",74,"",9.2,10.2,"COSRP","Populus"
"915",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",75,"",10.6,10.6,"COSRP","Populus"
"916",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",76,"",24.5,16.8,"COSRP","Populus"
"917",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",77,"",22.1,15.7,"COSRP","Populus"
"928",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",8,"",9,7.9,"COSRP","Populus"
"933",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",13,"",23.5,11.7,"COSRP","Populus"
"934",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",14,"",18.4,13.4,"COSRP","Populus"
"935",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",15,"",15.5,13.2,"COSRP","Populus"
"937",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",17,"",19,12,"COSRP","Populus"
"939",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",19,"",20.6,13,"COSRP","Populus"
"940",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",20,"",24.4,12,"COSRP","Populus"
"944",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",24,"",11.7,7.1,"COSRP","Populus"
"946",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",26,"",15.6,12.2,"COSRP","Populus"
"950",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",30,"",14.8,13.2,"COSRP","Populus"
"952",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",32,"",13.5,7.7,"COSRP","Populus"
"953",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",33,"",16.2,10.8,"COSRP","Populus"
"954",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",34,"",13.3,9.7,"COSRP","Populus"
"957",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",37,"",17.5,13.1,"COSRP","Populus"
"958",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",38,"",14.3,12.9,"COSRP","Populus"
"960",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",40,"",17.9,12.6,"COSRP","Populus"
"961",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",41,"",12.8,12.1,"COSRP","Populus"
"962",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",42,"",8.4,8.1,"COSRP","Populus"
"963",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",43,"",18.6,14.1,"COSRP","Populus"
"964",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",44,"",12.2,13.5,"COSRP","Populus"
"966",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",46,"",17.3,11.2,"COSRP","Populus"
"967",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",47,"",7.1,8.2,"COSRP","Populus"
"969",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",49,"",24.7,13.2,"COSRP","Populus"
"975",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",55,"",21.3,11.7,"COSRP","Populus"
"976",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",56,"",17.6,10.8,"COSRP","Populus"
"979",47,"Cosumnes River Preserve","West of Accidental Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,"Plant","CRP60","POFR","Populus fremontii",59,"",19,11.6,"COSRP","Populus"
"1005",48,"Cosumnes River Preserve","Castello Tract","10/7/2012","M. Vaghti, J. Heil, E. Butler",-121.33,38.36,"Plant","CRP62","POFR","Populus fremontii",21,"",46.8,11.9,"COSRP","Populus"
"1007",48,"Cosumnes River Preserve","Castello Tract","10/7/2012","M. Vaghti, J. Heil, E. Butler",-121.33,38.36,"Plant","CRP62","POFR","Populus fremontii",23,"",53.1,14.6,"COSRP","Populus"
"1083",52,"Cosumnes River Preserve","West of Maccormik-Williamson","10/8/2012","M. Vaghti, J. Kattenhorn, L. Breed, M. Talso",-121.46,38.26,"Plant","CRP69","POFR","Populus fremontii",1,"",28.7,20,"COSRP","Populus"
"1188",57,"Cosumnes River Preserve","Maccormik-Williamson","9/12/2012","M. Vaghti, K. MacMillen",-121.46,38.26,"Plant","CRP30","POFR","Populus fremontii",6,"",148,28,"COSRP","Populus"
"1216",59,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP32","POFR","Populus fremontii",1,"",87.2,14.9,"COSRP","Populus"
"1217",59,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP32","POFR","Populus fremontii",2,"",58.4,11.5,"COSRP","Populus"
"1218",59,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP32","POFR","Populus fremontii",3,"",45.9,7.4,"COSRP","Populus"
"1219",59,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP32","POFR","Populus fremontii",4,"",69.1,12.3,"COSRP","Populus"
"1220",59,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP32","POFR","Populus fremontii",5,"",87,15,"COSRP","Populus"
"1221",59,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP32","POFR","Populus fremontii",6,"",9.8,5.3,"COSRP","Populus"
"1222",59,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP32","POFR","Populus fremontii",7,"",14.8,5.6,"COSRP","Populus"
"1226",60,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP33","POFR","Populus fremontii",1,"",56.4,9.6,"COSRP","Populus"
"1227",60,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP33","POFR","Populus fremontii",2,"",53.1,9.4,"COSRP","Populus"
"1228",60,"Cosumnes River Preserve","West of Tall Forest","9/12/2012","M. Vaghti, K. MacMillen",-121.42,38.26,"Plant","CRP33","POFR","Populus fremontii",3,"",36,10.3,"COSRP","Populus"
"1242",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",6,"",34.2,18,"COSRP","Populus"
"1243",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",7,"",16.3,8.8,"COSRP","Populus"
"1244",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",8,"",49.8,20,"COSRP","Populus"
"1245",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",9,"",11,5.8,"COSRP","Populus"
"1247",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",11,"",33.3,18,"COSRP","Populus"
"1248",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",12,"",46.1,17.2,"COSRP","Populus"
"1249",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",13,"",20.5,5.7,"COSRP","Populus"
"1250",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",14,"",17.5,15.5,"COSRP","Populus"
"1251",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",15,"",23.1,19,"COSRP","Populus"
"1252",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",16,"",29.9,18,"COSRP","Populus"
"1255",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",19,"",41.3,13.6,"COSRP","Populus"
"1256",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",20,"",24.8,10.3,"COSRP","Populus"
"1257",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",21,"",13.5,9.6,"COSRP","Populus"
"1258",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",22,"",44.6,21,"COSRP","Populus"
"1259",61,"Cosumnes River Preserve","Tall Forest West","9/12/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP34","POFR","Populus fremontii",23,"",23.8,15,"COSRP","Populus"
"1300",63,"Cosumnes River Preserve","Tall Forest","9/13/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP36","POFR","Populus fremontii",1,"",111.9,25.9,"COSRP","Populus"
"1303",63,"Cosumnes River Preserve","Tall Forest","9/13/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP36","POFR","Populus fremontii",4,"",76.2,26.4,"COSRP","Populus"
"1310",63,"Cosumnes River Preserve","Tall Forest","9/13/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP36","POFR","Populus fremontii",11,"",68.3,25.8,"COSRP","Populus"
"1314",63,"Cosumnes River Preserve","Tall Forest","9/13/2012","M. Vaghti, K. MacMillen",-121.41,38.26,"Plant","CRP36","POFR","Populus fremontii",15,"",110.4,22.4,"COSRP","Populus"
"1326",64,"Cosumnes River Preserve","Tall Forest","10/20/2012","Jana, Ellen, Suzanne, Eric, Mehrey",-121.41,38.26,"Plant","CRP72","POFR","Populus fremontii",2,"",159.5,20.8,"COSRP","Populus"
"1390",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",1,"",24.2,15.8,"COSRP","Populus"
"1391",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",2,"",28.4,13.8,"COSRP","Populus"
"1392",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",3,"",6.1,4,"COSRP","Populus"
"1393",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",4,"",19.6,13.1,"COSRP","Populus"
"1394",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",5,"",5.1,3.5,"COSRP","Populus"
"1395",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",6,"",12.7,10,"COSRP","Populus"
"1396",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",7,"",17.7,12.5,"COSRP","Populus"
"1397",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",8,"",26.5,15.8,"COSRP","Populus"
"1398",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",9,"",7.7,4.1,"COSRP","Populus"
"1399",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",10,"",13.2,10.1,"COSRP","Populus"
"1402",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",13,"",36.5,13.3,"COSRP","Populus"
"1403",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",14,"",19.6,13.5,"COSRP","Populus"
"1404",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",15,"",22.1,11.9,"COSRP","Populus"
"1405",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",16,"",33.4,12.1,"COSRP","Populus"
"1406",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",17,"",19.2,11.1,"COSRP","Populus"
"1407",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",18,"",12.1,9,"COSRP","Populus"
"1408",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",19,"",19.7,12.8,"COSRP","Populus"
"1409",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",20,"",7.5,5.4,"COSRP","Populus"
"1411",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",22,"",17.6,13,"COSRP","Populus"
"1412",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",23,"",8.5,6.2,"COSRP","Populus"
"1413",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",24,"",22.8,15.4,"COSRP","Populus"
"1414",68,"Cosumnes River Preserve","Cougar Wetlands","10/21/2012","Patricia, Trisha, Channa, Paula, Mehrey",-121.4,38.26,"Plant","CRP75","POFR","Populus fremontii",25,"",5.3,2.5,"COSRP","Populus"
